rep,strategy,workload,team,namespace,prompt,model,provider,real,in_tokens,out_tokens,cost_eur,latency_ms,quality_1to5,reroute
1,B6-ours,W1-HR-Chatbot,hr,hr,w1-07,gpt-4o-mini,openai-us,true,35,141,0.000090,3466,5.00,true
1,B6-ours,W1-HR-Chatbot,hr,hr,w1-08,gpt-4o-mini,openai-us,true,31,185,0.000116,2636,5.00,true
1,B6-ours,W1-HR-Chatbot,hr,hr,w1-09,gpt-4o-mini,openai-us,true,34,130,0.000083,2198,5.00,true
1,B6-ours,W1-HR-Chatbot,hr,hr,w1-10,gpt-4o-mini,openai-us,true,37,52,0.000037,1485,4.00,true
1,B6-ours,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o-mini,openai-us,true,60,11,0.000016,644,5.00,true
1,B6-ours,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4o-mini,openai-us,true,57,13,0.000016,719,5.00,true
1,B6-ours,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4o-mini,openai-us,true,49,9,0.000013,988,5.00,true
1,B6-ours,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o-mini,openai-us,true,60,51,0.000040,1099,5.00,true
1,B6-ours,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o-mini,openai-us,true,44,7,0.000011,583,5.00,true
1,B6-ours,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4o-mini,openai-us,true,48,20,0.000019,814,5.00,true
1,B6-ours,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4o-mini,openai-us,true,48,10,0.000013,657,5.00,true
1,B6-ours,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o-mini,openai-us,true,53,11,0.000015,599,5.00,true
1,B6-ours,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o-mini,openai-us,true,52,9,0.000013,527,5.00,true
1,B6-ours,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4o-mini,openai-us,true,52,31,0.000026,1259,5.00,true
1,B6-ours,W3-Dev-Assistant,platform,dev,w3-01,mistral-large,mistral-eu,true,41,64,0.000466,1229,5.00,true
1,B6-ours,W3-Dev-Assistant,platform,dev,w3-02,mistral-large,mistral-eu,true,28,252,0.001568,4593,5.00,true
1,B6-ours,W3-Dev-Assistant,platform,dev,w3-03,mistral-large,mistral-eu,true,42,256,0.001620,4243,5.00,true
1,B6-ours,W3-Dev-Assistant,platform,dev,w3-04,mistral-large,mistral-eu,true,29,237,0.001480,3641,5.00,true
1,B6-ours,W3-Dev-Assistant,platform,dev,w3-05,mistral-large,mistral-eu,true,33,207,0.001308,3328,5.00,true
1,B6-ours,W3-Dev-Assistant,platform,dev,w3-06,mistral-large,mistral-eu,true,27,67,0.000456,1436,5.00,true
1,B6-ours,W3-Dev-Assistant,platform,dev,w3-07,mistral-large,mistral-eu,true,47,256,0.001630,3756,5.00,true
1,B6-ours,W3-Dev-Assistant,platform,dev,w3-08,mistral-large,mistral-eu,true,35,109,0.000724,1623,5.00,true
1,B6-ours,W3-Dev-Assistant,platform,dev,w3-09,mistral-large,mistral-eu,true,28,33,0.000254,692,5.00,true
1,B6-ours,W3-Dev-Assistant,platform,dev,w3-10,mistral-large,mistral-eu,true,34,70,0.000488,1486,5.00,true
1,B6-ours,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4o-mini,openai-us,true,53,3,0.000010,869,1.00,true
1,B6-ours,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o-mini,openai-us,true,48,13,0.000015,607,5.00,true
1,B6-ours,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o-mini,openai-us,true,43,1,0.000007,404,5.00,true
1,B6-ours,W4-Analytical-Agent,analytics,agent,w4-04,gpt-4o-mini,openai-us,true,45,114,0.000075,1599,5.00,true
1,B6-ours,W4-Analytical-Agent,analytics,agent,w4-05,gpt-4o-mini,openai-us,true,55,23,0.000022,680,5.00,true
1,B6-ours,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4o-mini,openai-us,true,79,256,0.000165,3148,5.00,true
1,B6-ours,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o-mini,openai-us,true,47,6,0.000011,479,5.00,true
1,B6-ours,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o-mini,openai-us,true,29,2,0.000006,591,5.00,true
1,B6-ours,W4-Analytical-Agent,analytics,agent,w4-09,gpt-4o-mini,openai-us,true,47,1,0.000008,418,5.00,true
1,B6-ours,W4-Analytical-Agent,analytics,agent,w4-10,gpt-4o-mini,openai-us,true,60,251,0.000160,3548,5.00,true
2,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-01,gpt-4o,openai-us,true,40,58,0.000680,860,5.00,false
2,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-02,gpt-4o,openai-us,true,41,40,0.000503,851,3.00,false
2,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-03,gpt-4o,openai-us,true,33,61,0.000692,901,5.00,false
2,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-04,gpt-4o,openai-us,true,32,256,0.002640,1801,5.00,false
2,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-05,gpt-4o,openai-us,true,29,223,0.002303,1652,5.00,false
2,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-06,gpt-4o,openai-us,true,34,108,0.001165,1068,5.00,false
2,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-07,gpt-4o,openai-us,true,35,255,0.002638,1617,5.00,false
2,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-08,gpt-4o,openai-us,true,31,228,0.002357,2045,5.00,false
2,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-09,gpt-4o,openai-us,true,34,75,0.000835,1110,5.00,false
2,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-10,gpt-4o,openai-us,true,37,68,0.000773,820,3.00,false
2,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o,openai-us,true,60,11,0.000260,847,5.00,false
2,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4o,openai-us,true,57,13,0.000272,502,5.00,false
2,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4o,openai-us,true,49,9,0.000213,620,5.00,false
2,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o,openai-us,true,60,55,0.000700,836,5.00,false
2,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o,openai-us,true,44,7,0.000180,592,5.00,false
2,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4o,openai-us,true,48,14,0.000260,944,5.00,false
2,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4o,openai-us,true,48,9,0.000210,992,5.00,false
2,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o,openai-us,true,53,11,0.000242,476,5.00,false
2,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o,openai-us,true,52,9,0.000220,422,5.00,false
2,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4o,openai-us,true,52,30,0.000430,818,5.00,false
2,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-01,gpt-4o,openai-us,true,45,51,0.000623,742,5.00,false
2,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-02,gpt-4o,openai-us,true,33,112,0.001203,1450,5.00,false
2,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-03,gpt-4o,openai-us,true,48,233,0.002450,2093,5.00,false
2,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-04,gpt-4o,openai-us,true,35,29,0.000378,808,5.00,false
2,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-05,gpt-4o,openai-us,true,39,231,0.002407,1513,5.00,false
2,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-06,gpt-4o,openai-us,true,31,67,0.000748,768,5.00,false
2,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-07,gpt-4o,openai-us,true,51,212,0.002247,1492,5.00,false
2,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-08,gpt-4o,openai-us,true,40,130,0.001400,1200,5.00,false
2,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-09,gpt-4o,openai-us,true,32,24,0.000320,506,5.00,false
2,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-10,gpt-4o,openai-us,true,39,71,0.000808,875,5.00,false
2,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4o,openai-us,true,53,3,0.000162,471,1.00,false
2,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o,openai-us,true,48,12,0.000240,540,4.00,false
2,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o,openai-us,true,43,1,0.000118,426,5.00,false
2,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-04,gpt-4o,openai-us,true,45,133,0.001442,849,5.00,false
2,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-05,gpt-4o,openai-us,true,55,13,0.000267,575,5.00,false
2,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4o,openai-us,true,79,251,0.002707,1627,5.00,false
2,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o,openai-us,true,47,6,0.000178,505,5.00,false
2,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o,openai-us,true,29,2,0.000092,463,5.00,false
2,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-09,gpt-4o,openai-us,true,47,1,0.000128,414,5.00,false
2,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-10,gpt-4o,openai-us,true,60,233,0.002480,1732,5.00,false
2,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-01,gpt-4.1-nano,openai-us,true,40,43,0.000021,543,5.00,true
2,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-02,gpt-4o,openai-us,true,41,65,0.000752,999,3.00,false
2,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-03,gpt-4o-mini,openai-us,true,33,74,0.000049,2086,5.00,true
2,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-04,mistral-large,mistral-eu,true,27,256,0.001590,2167,5.00,true
2,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-05,selfhosted-eu-llama,onprem-fr,false,25,80,0.000005,700,3.96,true
2,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-06,gpt-4.1-nano,openai-us,true,34,75,0.000033,650,5.00,true
2,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-07,gpt-4o,openai-us,true,35,146,0.001547,1314,5.00,false
2,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-08,gpt-4o-mini,openai-us,true,31,177,0.000111,2573,5.00,true
2,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-09,mistral-large,mistral-eu,true,28,130,0.000836,1786,5.00,true
2,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-10,selfhosted-eu-llama,onprem-fr,false,32,80,0.000006,700,3.96,true
2,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o-mini,openai-us,true,60,11,0.000016,558,5.00,true
2,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-02,mistral-large,mistral-eu,true,55,15,0.000200,400,5.00,true
2,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4.1-nano,openai-us,true,49,8,0.000008,432,5.00,true
2,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o,openai-us,true,60,57,0.000720,809,5.00,false
2,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o-mini,openai-us,true,44,7,0.000011,582,5.00,true
2,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-06,mistral-large,mistral-eu,true,46,38,0.000320,552,5.00,true
2,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4.1-nano,openai-us,true,48,9,0.000008,441,5.00,true
2,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o,openai-us,true,53,11,0.000242,461,5.00,false
2,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o-mini,openai-us,true,52,9,0.000013,533,5.00,true
2,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-10,mistral-large,mistral-eu,true,50,37,0.000322,537,5.00,true
2,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-01,gpt-4.1-nano,openai-us,true,45,51,0.000025,522,5.00,true
2,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-02,gpt-4o,openai-us,true,33,114,0.001223,1321,5.00,false
2,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-03,gpt-4o-mini,openai-us,true,48,256,0.000161,4060,5.00,true
2,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-04,mistral-large,mistral-eu,true,29,194,0.001222,2115,5.00,true
2,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-05,gpt-4.1-nano,openai-us,true,39,196,0.000082,1283,5.00,true
2,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-06,gpt-4o,openai-us,true,31,59,0.000668,816,5.00,false
2,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-07,gpt-4o-mini,openai-us,true,51,228,0.000144,3147,5.00,true
2,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-08,mistral-large,mistral-eu,true,35,109,0.000724,1083,5.00,true
2,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-09,gpt-4.1-nano,openai-us,true,32,24,0.000013,449,5.00,true
2,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-10,gpt-4o,openai-us,true,39,70,0.000797,937,5.00,false
2,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4.1-nano,openai-us,true,53,3,0.000007,428,1.00,true
2,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o,openai-us,true,48,12,0.000240,612,3.00,false
2,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o-mini,openai-us,true,43,1,0.000007,411,5.00,true
2,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-04,mistral-large,mistral-eu,true,47,176,0.001150,2498,5.00,true
2,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-05,selfhosted-eu-llama,onprem-fr,false,26,80,0.000005,700,3.96,true
2,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4.1-nano,openai-us,true,79,256,0.000110,1390,4.00,true
2,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o,openai-us,true,47,6,0.000178,446,5.00,false
2,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o-mini,openai-us,true,29,2,0.000006,709,5.00,true
2,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-09,mistral-large,mistral-eu,true,47,2,0.000106,432,5.00,true
2,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-10,selfhosted-eu-llama,onprem-fr,false,33,80,0.000006,700,3.96,true
2,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-01,selfhosted-eu-llama,onprem-fr,false,35,80,0.000006,700,3.96,true
2,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-02,selfhosted-eu-llama,onprem-fr,false,35,80,0.000006,700,3.96,true
2,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-03,selfhosted-eu-llama,onprem-fr,false,25,80,0.000005,700,3.96,true
2,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-04,selfhosted-eu-llama,onprem-fr,false,27,80,0.000005,700,3.96,true
2,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-05,selfhosted-eu-llama,onprem-fr,false,25,80,0.000005,700,3.96,true
2,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-06,selfhosted-eu-llama,onprem-fr,false,30,80,0.000006,700,3.96,true
2,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-07,selfhosted-eu-llama,onprem-fr,false,27,80,0.000005,700,3.96,true
2,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-08,selfhosted-eu-llama,onprem-fr,false,23,80,0.000005,700,3.96,true
2,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-09,selfhosted-eu-llama,onprem-fr,false,31,80,0.000006,700,3.96,true
2,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-10,selfhosted-eu-llama,onprem-fr,false,32,80,0.000006,700,3.96,true
2,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4.1-nano,openai-us,true,60,12,0.000011,594,5.00,true
2,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4.1-nano,openai-us,true,57,17,0.000013,468,5.00,true
2,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4.1-nano,openai-us,true,49,8,0.000008,366,5.00,true
2,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4.1-nano,openai-us,true,60,50,0.000026,526,5.00,true
2,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4.1-nano,openai-us,true,44,7,0.000007,585,5.00,true
2,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4.1-nano,openai-us,true,48,21,0.000013,551,5.00,true
2,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4.1-nano,openai-us,true,48,9,0.000008,387,5.00,true
2,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4.1-nano,openai-us,true,53,11,0.000010,368,5.00,true
2,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4.1-nano,openai-us,true,52,9,0.000009,384,5.00,true
2,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4.1-nano,openai-us,true,52,29,0.000017,431,5.00,true
2,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-01,gpt-4.1-nano,openai-us,true,45,54,0.000026,545,5.00,true
2,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-02,gpt-4.1-nano,openai-us,true,33,93,0.000041,837,5.00,true
2,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-03,gpt-4.1-nano,openai-us,true,48,256,0.000107,1411,5.00,true
2,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-04,gpt-4.1-nano,openai-us,true,35,29,0.000015,466,5.00,true
2,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-05,gpt-4.1-nano,openai-us,true,39,157,0.000067,1409,5.00,true
2,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-06,gpt-4.1-nano,openai-us,true,31,63,0.000028,692,5.00,true
2,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-07,gpt-4.1-nano,openai-us,true,51,204,0.000087,1158,5.00,true
2,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-08,gpt-4.1-nano,openai-us,true,40,126,0.000054,1071,5.00,true
2,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-09,gpt-4.1-nano,openai-us,true,32,23,0.000012,606,5.00,true
2,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-10,gpt-4.1-nano,openai-us,true,39,68,0.000031,692,5.00,true
2,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-01,selfhosted-eu-llama,onprem-fr,false,39,80,0.000006,700,3.96,true
2,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-02,selfhosted-eu-llama,onprem-fr,false,33,80,0.000006,700,3.96,true
2,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-03,selfhosted-eu-llama,onprem-fr,false,33,80,0.000006,700,3.96,true
2,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-04,selfhosted-eu-llama,onprem-fr,false,30,80,0.000006,700,3.96,true
2,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-05,selfhosted-eu-llama,onprem-fr,false,26,80,0.000005,700,3.96,true
2,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-06,selfhosted-eu-llama,onprem-fr,false,43,80,0.000006,700,3.96,true
2,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-07,selfhosted-eu-llama,onprem-fr,false,30,80,0.000006,700,3.96,true
2,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-08,selfhosted-eu-llama,onprem-fr,false,15,80,0.000005,700,3.96,true
2,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-09,selfhosted-eu-llama,onprem-fr,false,29,80,0.000005,700,3.96,true
2,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-10,selfhosted-eu-llama,onprem-fr,false,33,80,0.000006,700,3.96,true
2,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-01,gpt-4.1-nano,openai-us,true,40,34,0.000018,512,5.00,true
2,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-02,gpt-4.1-nano,openai-us,true,41,22,0.000013,629,5.00,true
2,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-03,gpt-4.1-nano,openai-us,true,33,67,0.000030,732,5.00,true
2,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-04,gpt-4.1-nano,openai-us,true,32,169,0.000071,972,5.00,true
2,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-05,gpt-4.1-nano,openai-us,true,29,64,0.000028,599,5.00,true
2,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-06,gpt-4.1-nano,openai-us,true,34,76,0.000034,737,5.00,true
2,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-07,gpt-4.1-nano,openai-us,true,35,171,0.000072,1091,5.00,true
2,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-08,gpt-4.1-nano,openai-us,true,31,110,0.000047,916,5.00,true
2,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-09,gpt-4.1-nano,openai-us,true,34,39,0.000019,462,5.00,true
2,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-10,gpt-4.1-nano,openai-us,true,37,43,0.000021,652,4.00,true
2,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o-mini,openai-us,true,60,11,0.000016,499,5.00,true
2,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4o-mini,openai-us,true,57,13,0.000016,662,5.00,true
2,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4o-mini,openai-us,true,49,9,0.000013,541,5.00,true
2,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o-mini,openai-us,true,60,44,0.000035,801,5.00,true
2,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o-mini,openai-us,true,44,7,0.000011,586,5.00,true
2,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4o-mini,openai-us,true,48,23,0.000021,1199,5.00,true
2,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4o-mini,openai-us,true,48,9,0.000013,645,5.00,true
2,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o-mini,openai-us,true,53,11,0.000015,439,5.00,true
2,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o-mini,openai-us,true,52,9,0.000013,525,5.00,true
2,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4o-mini,openai-us,true,52,32,0.000027,879,5.00,true
2,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-01,gpt-4o,openai-us,true,45,51,0.000623,779,5.00,false
2,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-02,gpt-4o,openai-us,true,33,102,0.001103,984,5.00,false
2,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-03,gpt-4o,openai-us,true,48,214,0.002260,1519,5.00,false
2,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-04,gpt-4o,openai-us,true,35,54,0.000628,815,5.00,false
2,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-05,gpt-4o,openai-us,true,39,226,0.002357,1738,5.00,false
2,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-06,gpt-4o,openai-us,true,31,58,0.000657,796,5.00,false
2,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-07,gpt-4o,openai-us,true,51,227,0.002397,1559,5.00,false
2,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-08,gpt-4o,openai-us,true,40,164,0.001740,1717,5.00,false
2,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-09,gpt-4o,openai-us,true,32,23,0.000310,462,5.00,false
2,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-10,gpt-4o,openai-us,true,39,65,0.000748,869,5.00,false
2,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4o,openai-us,true,53,3,0.000162,372,1.00,false
2,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o,openai-us,true,48,12,0.000240,580,4.00,false
2,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o,openai-us,true,43,1,0.000118,528,5.00,false
2,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-04,gpt-4o,openai-us,true,45,105,0.001163,932,5.00,false
2,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-05,gpt-4o,openai-us,true,55,15,0.000287,576,5.00,false
2,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4o,openai-us,true,79,256,0.002757,2093,4.00,false
2,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o,openai-us,true,47,6,0.000178,490,5.00,false
2,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o,openai-us,true,29,2,0.000092,392,5.00,false
2,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-09,gpt-4o,openai-us,true,47,1,0.000128,457,5.00,false
2,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-10,gpt-4o,openai-us,true,60,188,0.002030,1500,5.00,false
2,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-01,gpt-4o,openai-us,true,40,41,0.000510,644,5.00,false
2,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-02,gpt-4o,openai-us,true,41,36,0.000463,869,3.00,false
2,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-03,gpt-4o,openai-us,true,33,67,0.000753,760,5.00,false
2,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-04,gpt-4o,openai-us,true,32,250,0.002580,1774,5.00,false
2,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-05,gpt-4o,openai-us,true,29,174,0.001813,1371,5.00,false
2,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-06,gpt-4o,openai-us,true,34,94,0.001025,1011,5.00,false
2,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-07,gpt-4o,openai-us,true,35,217,0.002257,1361,5.00,false
2,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-08,gpt-4o,openai-us,true,31,256,0.002637,2219,5.00,false
2,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-09,gpt-4o,openai-us,true,34,146,0.001545,1921,5.00,false
2,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-10,gpt-4o,openai-us,true,37,86,0.000953,853,3.00,false
2,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o,openai-us,true,60,11,0.000260,481,5.00,false
2,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4o,openai-us,true,57,13,0.000272,640,5.00,false
2,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4o,openai-us,true,49,9,0.000213,532,5.00,false
2,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o,openai-us,true,60,60,0.000750,675,5.00,false
